Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,code DSM-IV-TR,code DSM-IV-TR,complicated_by,composed_of,Contributor,Coverage,Creator,curator note,database_cross_reference,Date,definition,definition source,derives_from,Description,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,Format,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,has_alternative_id,has_exact_synonym,has_material_basis_in,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_symptom,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,http://purl.obolibrary.org/obo/doid#DO_MGI_slim,http://purl.obolibrary.org/obo/doid#GOLD,http://purl.obolibrary.org/obo/doid#gram-negative_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#gram-positive_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#sexually_transmitted_infectious_disease,http://purl.obolibrary.org/obo/doid#tick-borne_infectious_disease,http://purl.obolibrary.org/obo/doid#TopNodes_DOcancerslim,http://purl.obolibrary.org/obo/doid#zoonotic_infectious_disease,http://purl.obolibrary.org/obo/MF#hasAgent,http://purl.obolibrary.org/obo/MF#hasPart,http://purl.obolibrary.org/obo/MF#hasParticipant,http://purl.obolibrary.org/obo/MF#inhererOf,http://purl.obolibrary.org/obo/MF#inheresIn,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.obolibrary.org/obo/MF#manifestationOf,http://purl.obolibrary.org/obo/MF#participantOf,http://purl.obolibrary.org/obo/MF#partOf,http://purl.obolibrary.org/obo/MF#realizationOf,http://purl.obolibrary.org/obo/MF#specificallyDependsOn,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#versionIRI%20rdf:resource,http://www.w3.org/2004/02/skos/core#notation,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,ICD-10 code,ICD-10 code,ICD-10 code,imported from,in branch,in_subset,inheres in at all times,inheres_in,is allocated id range,is denotator type,is_a,Language,located_in,material basis of at all times,may be identical to,OBO foundry unique label,occurs_with,ontology term requester,part of continuant at some time,part of occurrent,part_of,participates in at some time,Publisher,realized in,realized_by,realized_by_supression_with,realizes,Relation,Resource Identifier,Resource Type,results_in,results_in_formation_of,Rights Management,scheduled for obsoletion on or after,Source,Subject and Keywords,subset_property,symptoms,term editor,term replaced by,term tracker item,Title,transmitted_by
http://purl.obolibrary.org/obo/DOID_8519,barbiturate abuse,,A substance abuse that involves the recurring use of barbiturate drugs despite negative consequences.,false,,,http://purl.obolibrary.org/obo/DOID_302,,,,,,,,,,,,,UMLS_CUI:C0154529|ICD9CM:305.43,,A substance abuse that involves the recurring use of barbiturate drugs despite negative consequences.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:8519,,,,barbiturate abuse,,,,DOID:8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000182,rambling,,"Long and confused speech or writing.


http://dictionary.cambridge.org/es/diccionario/britanico/rambling_4",false,,,http://purl.obolibrary.org/obo/MFOMD_0000024,,,,,,,,,,,,,,,"Long and confused speech or writing.


http://dictionary.cambridge.org/es/diccionario/britanico/rambling_4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rambling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007638,mechanosensory behavior,,Behavior that is dependent upon the sensation of a mechanical stimulus.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,,,,,,,,,,Behavior that is dependent upon the sensation of a mechanical stimulus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mechanosensory behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1235,fetishism,,,false,,,http://purl.obolibrary.org/obo/DOID_0060044,,,,,,,,,,,,,UMLS_CUI:C0015957|SNOMEDCT_2010_1_31:192513009|MSH:D005329|ICD9CM:302.81|SNOMEDCT_2010_1_31:59174009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:1235,,,,fetishism,,,,DOID:1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000008,cognitive process,,"A mental process that creates, modifies or has as participant some cognitive representation.",false,,,http://purl.obolibrary.org/obo/MF_0000020,,,,,,,,,,,,,,,"A mental process that creates, modifies or has as participant some cognitive representation.",,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/MF_0000031,,,,,,,,,,,,,,,,,MF:0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cognitive process,"GO:0050890, cognition, defined as  `The operation of the mind by which an organism becomes aware of objects of thought or perception; it includes the mental activities associated with thinking, learning, and memory.' ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000160,catatonic posturing,,"Catatonic behavior in which the person assumes a bizarre or inappropriate posture and maintains it over a long period of time.


http://www.minddisorders.com/Br-Del/Catatonic-disorders.html",false,,,http://purl.obolibrary.org/obo/MFOMD_0000024,,,,,,,,,,,,,,,"Catatonic behavior in which the person assumes a bizarre or inappropriate posture and maintains it over a long period of time.


http://www.minddisorders.com/Br-Del/Catatonic-disorders.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,catatonic posturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1470,major depressive disorder,recurrent major depression|single major depressive episode,"An endogenous depression that is characterized by an all-encompassing low mood accompanied by low self-esteem, and by loss of interest or pleasure in normally enjoyable activities.|The essential feature is a clinical course that is characterised by one or more Major Depressive Episodes without a history of Manic, Mixed, or Hypomanic episodes.|DSM-IV lists several codes for depression depending on the most recent episode: 

296.36 	Major Depressive Disorder, Recurrent, In Full Remission
296.35 	Major Depressive Disorder, Recurrent, In Partial Remission
296.31 	Major Depressive Disorder, Recurrent, Mild
296.32 	Major Depressive Disorder, Recurrent, Moderate
296.34 	Major Depressive Disorder, Recurrent, Severe With Psychotic Features
296.33 	Major Depressive Disorder, Recurrent, Severe Without Psychotic Features
296.3 	Major Depressive Disorder, Recurrent, Unspecified
296.26 	Major Depressive Disorder, Single Episode, In Full Remission
296.25 	Major Depressive Disorder, Single Episode, In Partial Remission
296.21 	Major Depressive Disorder, Single Episode, Mild
296.22 	Major Depressive Disorder, Single Episode, Moderate
296.24 	Major Depressive Disorder, Single Episode, Severe With Psychotic Features
296.23 	Major Depressive Disorder, Single Episode, Severe Without Psychotic Features
296.2 	Major Depressive Disorder, Single Episode, Unspecified |Xref MGI.",false,,,http://purl.obolibrary.org/obo/DOID_1595,depression|major depressive disorder [DSM-IV]|depressive disorder,,,,,,,,,,,,SNOMEDCT_2010_1_31:191600009|ICD9CM:296.30|SNOMEDCT_2010_1_31:66344007|OMIM:608691|SNOMEDCT_2010_1_31:192366006|SNOMEDCT_2010_1_31:191599006|SNOMEDCT_2010_1_31:36923009|SNOMEDCT_2010_1_31:268620009|ICD9CM:296.3|SNOMEDCT_2010_1_31:268621008|ICD9CM:296.20|UMLS_CUI:C0024517|ICD10CM:F33|SNOMEDCT_2010_1_31:191609005|OMIM:608520|UMLS_CUI:C0154409|ICD10CM:F32|NCI:C34796|ICD9CM:296|SNOMEDCT_2010_1_31:191607007|SNOMEDCT_2010_1_31:191608002|SNOMEDCT_2010_1_31:191617002,,"An endogenous depression that is characterized by an all-encompassing low mood accompanied by low self-esteem, and by loss of interest or pleasure in normally enjoyable activities.|The essential feature is a clinical course that is characterised by one or more Major Depressive Episodes without a history of Manic, Mixed, or Hypomanic episodes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:2240|DOID:7580|DOID:10614|DOID:2241,recurrent major depression|single major depressive episode,,,,disease_ontology,,,,,,,,DOID:1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:1470,,"DSM-IV lists several codes for depression depending on the most recent episode: 

296.36 	Major Depressive Disorder, Recurrent, In Full Remission
296.35 	Major Depressive Disorder, Recurrent, In Partial Remission
296.31 	Major Depressive Disorder, Recurrent, Mild
296.32 	Major Depressive Disorder, Recurrent, Moderate
296.34 	Major Depressive Disorder, Recurrent, Severe With Psychotic Features
296.33 	Major Depressive Disorder, Recurrent, Severe Without Psychotic Features
296.3 	Major Depressive Disorder, Recurrent, Unspecified
296.26 	Major Depressive Disorder, Single Episode, In Full Remission
296.25 	Major Depressive Disorder, Single Episode, In Partial Remission
296.21 	Major Depressive Disorder, Single Episode, Mild
296.22 	Major Depressive Disorder, Single Episode, Moderate
296.24 	Major Depressive Disorder, Single Episode, Severe With Psychotic Features
296.23 	Major Depressive Disorder, Single Episode, Severe Without Psychotic Features
296.2 	Major Depressive Disorder, Single Episode, Unspecified |Xref MGI.",,major depressive disorder,,,,DOID:1470,,,,,,,,http://purl.obolibrary.org/obo/doid#DO_MGI_slim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
Symptoms of Depression 


Affective domain.- Sadness, unhappiness, apathy, anxiety, brooding

Cognitive domain.- Pessimism, guilt, inability to concentrate, negative thinking, loss of interest and motivation, suicidal thoughts.

Behavioural domain.- Low energy, neglect of personal appearance, crying, psychomotor retardation, agitation.

Physiological domain.- Poor or increased appetite, constipation, sleep disturbance, disruption of the menstrual cycle in women, loss of sex drive.


""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",,,,,
http://purl.obolibrary.org/obo/GO_0044509,envenomation resulting in modulation of signal transduction in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of signal transduction in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,,,,,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of signal transduction in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of signal transduction in other organism,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_2848,melancholia,,,false,,,http://purl.obolibrary.org/obo/DOID_1596,,,,,,,,,,,,,MSH:D003866|UMLS_CUI:C0025193|SNOMEDCT_2010_1_31:35489007|NCI:C34812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:2848,,,,melancholia,,,,DOID:2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000060,bodily process,,A process in which at least one bodily component of an organsim participates.|From OGMS: http://purl.obolibrary.org/obo/OGMS_0000060,false,,,http://purl.obolibrary.org/obo/BFO_0000015,,,,,,,,,,,,creation date: 2009-06-23T11:53:49Z,,,A process in which at least one bodily component of an organsim participates.,http://www.jbiomedsem.com/content/1/1/10,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OGMS_0000087,,,,,,,,,,,,,,,,,OGMS:0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From OGMS: http://purl.obolibrary.org/obo/OGMS_0000060,,bodily process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain,,,,
http://purl.obolibrary.org/obo/GO_0045433,"male courtship behavior, veined wing generated song production",,The process during wing vibration where the male insect produces a species-specific acoustic signal called a love song.,false,,,http://purl.obolibrary.org/obo/GO_0008049,,,,,,,,,,,,,,,The process during wing vibration where the male insect produces a species-specific acoustic signal called a love song.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0045433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"male courtship behavior, veined wing generated song production",,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000013,reasoned ontology module,,"An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.|An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,,,,,,,,,,,,,,,"An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.|An ontology module that contains axioms generated by a reasoner. The generated axioms are typically direct SubClassOf axioms, but other possibilities are available.",,,,,,reasoned ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000013,,,,,,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T21:20:33Z,,,,,,,reasoned ontology module|reasoned ontology module,http://robot.obolibrary.org/reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000045,wanting,,A mental process that involves thinking about a state of affairs that does not yet obtain together with a desire for that state of affairs to obtain.|Wanting is a mental process that includes a feeling of longing towards some future state of affairs.,false,,,http://purl.obolibrary.org/obo/MF_0000020,act of wanting,,,,,,,,,,,,,,A mental process that involves thinking about a state of affairs that does not yet obtain together with a desire for that state of affairs to obtain.|Wanting is a mental process that includes a feeling of longing towards some future state of affairs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wanting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000147,zero-dimensional continuant fiat boundary,,,false,,,http://purl.obolibrary.org/obo/BFO_0000140,,,ZeroDimensionalContinuantFiatBoundary,0d-cf-boundary,,,,,,,,,,,,,,,,"zero dimension continuant fiat boundaries are not spatial points. Considering the example 'the quadripoint where the boundaries of Colorado, Utah, New Mexico, and Arizona meet' : There are many frames in which that point is zooming through many points in space. Whereas, no matter what the frame, the quadripoint is always in the same relation to the boundaries of Colorado, Utah, New Mexico, and Arizona.",,a zero-dimensional continuant fiat boundary is a fiat point whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [031-001]),"the quadripoint where the boundaries of Colorado, Utah, New Mexico, and Arizona meet|the point of origin of some spatial coordinate system.|the geographic North Pole",,,,,(iff (ZeroDimensionalContinuantFiatBoundary a) (and (ContinuantFiatBoundary a) (exists (b) (and (ZeroDimensionalSpatialRegion b) (forall (t) (locatedInAt a b t)))))) // axiom label in BFO2 CLIF: [031-001] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFO:0000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,zero-dimensional continuant fiat boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007630,jump response,,"The sudden, usually upward, movement off the ground or other surface through sudden muscular effort in the legs, following exposure to an external stimulus.",false,,,http://purl.obolibrary.org/obo/GO_0008344,,,,,,,,,,,,,,,"The sudden, usually upward, movement off the ground or other surface through sudden muscular effort in the legs, following exposure to an external stimulus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jump response,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0040040,thermosensory behavior,,Behavior that is dependent upon the sensation of temperature.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,,,,,,,,,,Behavior that is dependent upon the sensation of temperature.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0040040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thermosensory behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0060756,foraging behavior,,Behavior by which an organism locates food.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,,,,,,,,,,Behavior by which an organism locates food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0060756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraging behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0002122,fear-induced aggressive behavior,,Aggressive behavior associated with attempts to flee from a threat.,false,,,http://purl.obolibrary.org/obo/GO_0002118,,,,,,,,,,,,,,,Aggressive behavior associated with attempts to flee from a threat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear-induced aggressive behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0061744,motor behavior,,The specific neuromuscular movement of a single organism in response to external or internal stimuli.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,,,,,,,,,,The specific neuromuscular movement of a single organism in response to external or internal stimuli.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0061744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,motor behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_507,adjustment disorder,adjustment reaction|adjustment disease,"A disease of mental health that is an abnormal and excessive emotional and behavioral reaction to a life stress that develops within 3 months of a life stress, and which is stronger or greater than what would be expected for the type of event that occurred.",false,,,http://purl.obolibrary.org/obo/MFOMD_0000004,,,,,,,,,,,,,SNOMEDCT_2010_1_31:192068001|SNOMEDCT_2010_1_31:367487002|SNOMEDCT_2010_1_31:63608001|ICD9CM:309.9|SNOMEDCT_2010_1_31:17226007|UMLS_CUI:C0040701|SNOMEDCT_2010_1_31:268781004|ICD9CM:309,,"A disease of mental health that is an abnormal and excessive emotional and behavioral reaction to a life stress that develops within 3 months of a life stress, and which is stronger or greater than what would be expected for the type of event that occurred.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adjustment reaction|adjustment disease,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:507,,,,adjustment disorder,,,,DOID:507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0045434,"negative regulation of female receptivity, post-mating",,"Any process that stops, prevents or reduces the receptiveness of a female to male advances subsequent to mating.",false,,,http://purl.obolibrary.org/obo/GO_0007621|http://purl.obolibrary.org/obo/GO_0046008,,,,,,,,,,,,,,,"Any process that stops, prevents or reduces the receptiveness of a female to male advances subsequent to mating.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0045434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"negative regulation of female receptivity, post-mating",,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000033,genetic predisposition to disease of type X,,A predisposition to disease of type X whose physical basis is a constitutional abnormality in an organism's genome. This abnormality is the physical basis for the increased risk of acquiring the disease X.,false,,,http://purl.obolibrary.org/obo/OGMS_0000030,,,,,,,,,,,,creation date: 2009-06-23T11:23:07Z,,,A predisposition to disease of type X whose physical basis is a constitutional abnormality in an organism's genome. This abnormality is the physical basis for the increased risk of acquiring the disease X.,http://ontology.buffalo.edu/medo/Disease_and_Diagnosis.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genetic predisposition to disease of type X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain,,,,
http://purl.obolibrary.org/obo/GO_0044475,envenomation resulting in negative regulation of high voltage-gated calcium channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a high voltage-gated calcium channel in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044474,,,,,,,,,,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a high voltage-gated calcium channel in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in negative regulation of high voltage-gated calcium channel activity in other organism,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_10914,amnestic disorder,Amnestic syndrome|Korsakoff's psychosis or syndrome|amnesia,"A cognitive disorder where the memory is disturbed or lost and involves the loss of memories previously established, loss of the ability to create new memories, or loss of the ability to learn new information.",false,,,http://purl.obolibrary.org/obo/DOID_1561,,,,,,,,,,,,,SNOMEDCT_2010_1_31:48167000|MSH:D000647|SNOMEDCT_2010_1_31:386807006|UMLS_CUI:C0002625|SNOMEDCT_2010_1_31:162199006|SNOMEDCT_2010_1_31:78461004|UMLS_CUI:C0002622|NCI:C2867|SNOMEDCT_2010_1_31:247606008|SNOMEDCT_2010_1_31:3298001,,"A cognitive disorder where the memory is disturbed or lost and involves the loss of memories previously established, loss of the ability to create new memories, or loss of the ability to learn new information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:4544,Amnestic syndrome|Korsakoff's psychosis or syndrome|amnesia,,,,disease_ontology,,,,,,,,DOID:10914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:10914,,,,amnestic disorder,,,,DOID:10914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
