Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://cbmi.med.harvard.edu/asdphenotype#question_id,http://data.bioontology.org/metadata/prefixIRI,http://www.w3.org/2004/02/skos/core#definition
http://cbmi.med.harvard.edu/asdphenotype#Class_324,Receptive Phonology,,The ability to recognize and understand language sounds.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_176,,asd:Class_324,The ability to recognize and understand language sounds.
http://cbmi.med.harvard.edu/asdphenotype#Class_142,Congenital Heart Defects,,Developmental abnormalities involving structures of the heart. These defects are present at birth but may be discovered later in life.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_516,,asd:Class_142,Developmental abnormalities involving structures of the heart. These defects are present at birth but may be discovered later in life.
http://cbmi.med.harvard.edu/asdphenotype#Class_112,Phenylketonurias,,"A group of autosomal recessive disorders marked by a deficiency of the hepatic enzyme phenylalanine hydroxylase, or less frequently by reduced activity of dihydropteridine reductase (i.e., atypical phenylketonuria). ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_517,,asd:Class_112,"A group of autosomal recessive disorders marked by a deficiency of the hepatic enzyme phenylalanine hydroxylase, or less frequently by reduced activity of dihydropteridine reductase (i.e., atypical phenylketonuria). "
http://cbmi.med.harvard.edu/asdphenotype#Class_111,Abnormal Activity or Energy Level,,Poor ability to regulate the speed of behavior or response time that involves both motor and psychological components. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_665,,asd:Class_111,Poor ability to regulate the speed of behavior or response time that involves both motor and psychological components. 
http://cbmi.med.harvard.edu/asdphenotype#Class_407,Digestive Complaints,,Symptoms related to the gastrointestinal system.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_406,,asd:Class_407,Symptoms related to the gastrointestinal system.
http://cbmi.med.harvard.edu/asdphenotype#Class_171,Congenital Kidney Defect,,A kidney abnormality that is present from birth.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_516,,asd:Class_171,A kidney abnormality that is present from birth.
http://cbmi.med.harvard.edu/asdphenotype#Class_11,Abstract Thinking,,"The conceptual process of creating ideas and generalizations that are distinct from concrete realities, specific objects, or actual instances.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_158,,asd:Class_11,"The conceptual process of creating ideas and generalizations that are distinct from concrete realities, specific objects, or actual instances."
http://cbmi.med.harvard.edu/asdphenotype#Class_255,Receptive Syntax,,The ability to comprehend phrases and sentences according to the rules of grammar.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_176,,asd:Class_255,The ability to comprehend phrases and sentences according to the rules of grammar.
http://cbmi.med.harvard.edu/asdphenotype#Class_8,Reasoning,,"Thinking that is coherent and logical, involving ability to follow instructions as well as problem solving ability.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_165,,asd:Class_8,"Thinking that is coherent and logical, involving ability to follow instructions as well as problem solving ability."
http://cbmi.med.harvard.edu/asdphenotype#Class_27,Anxiety,,Feeling unreasonably or excessively afraid of impending actual or imagined danger; including feelings of panic and phobias.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_245,,asd:Class_27,Feeling unreasonably or excessively afraid of impending actual or imagined danger; including feelings of panic and phobias.
http://cbmi.med.harvard.edu/asdphenotype#Class_140,Affect,,"Conveying meaning by movements of the body, such as facial gestures, arm and hand movements, and postures.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_160,,asd:Class_140,"Conveying meaning by movements of the body, such as facial gestures, arm and hand movements, and postures."
http://cbmi.med.harvard.edu/asdphenotype#Class_322,Adherence to Rules in the Home,,Understanding and obeying rules that have been determined for appropriate behavior within the household. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_49,,asd:Class_322,Understanding and obeying rules that have been determined for appropriate behavior within the household. 
http://cbmi.med.harvard.edu/asdphenotype#Class_254,Expressive Syntax,,The ability to produce phrases and sentences according to the rules of grammar.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_177,,asd:Class_254,The ability to produce phrases and sentences according to the rules of grammar.
http://cbmi.med.harvard.edu/asdphenotype#Class_170,Maintenance and Organization of Possessions,,"Arranging one's own possessions, including returning possessions to proper arrangement after use and finding possessions when needed.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_49,,asd:Class_170,"Arranging one's own possessions, including returning possessions to proper arrangement after use and finding possessions when needed."
http://cbmi.med.harvard.edu/asdphenotype#Class_454,Rett Syndrome,,"An inherited neurological developmental disorder that is associated with X-linked inheritance and may be lethal in utero to hemizygous males. The affected female is normal until the age of 6-25 months when progressive loss of voluntary control of hand movements and communication skills, ataxia, seizures, autistic behavior, intermittent hyperventilation, and hyperammonemia appear.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_163,,asd:Class_454,"An inherited neurological developmental disorder that is associated with X-linked inheritance and may be lethal in utero to hemizygous males. The affected female is normal until the age of 6-25 months when progressive loss of voluntary control of hand movements and communication skills, ataxia, seizures, autistic behavior, intermittent hyperventilation, and hyperammonemia appear."
http://cbmi.med.harvard.edu/asdphenotype#Class_424,Herpesviridae Infections,,Virus diseases caused by the herpesviridae. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_422,,asd:Class_424,Virus diseases caused by the herpesviridae. 
http://cbmi.med.harvard.edu/asdphenotype#Class_310,Recognition and Responsiveness to Voice,,"Awareness of someone's voice when another individual begins speaking, and ability to turn, locate and focus on voice, including responding when name is called.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_60,,asd:Class_310,"Awareness of someone's voice when another individual begins speaking, and ability to turn, locate and focus on voice, including responding when name is called."
http://cbmi.med.harvard.edu/asdphenotype#Class_508,Childhood Disintegrative Disorder,,A marked regression in multiple areas of functioning following a period of apparently normal development. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_455,,asd:Class_508,A marked regression in multiple areas of functioning following a period of apparently normal development. 
http://cbmi.med.harvard.edu/asdphenotype#Class_212,Respiratory Indications,,Manifestations of diseases of the respiratory tract.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_406,,asd:Class_212,Manifestations of diseases of the respiratory tract.
http://cbmi.med.harvard.edu/asdphenotype#Class_777,Pervasive Child Development Disorders,,"Severe distortions in the development of many basic psychological functions that are not normal for any stage in development. These distortions are manifested in sustained social impairment, speech abnormalities, and peculiar motor movements.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_163,,asd:Class_777,"Severe distortions in the development of many basic psychological functions that are not normal for any stage in development. These distortions are manifested in sustained social impairment, speech abnormalities, and peculiar motor movements."
http://cbmi.med.harvard.edu/asdphenotype#Class_271,Participation in Play Activities,,Engaging in games and other recreation.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_263,,asd:Class_271,Engaging in games and other recreation.
http://cbmi.med.harvard.edu/asdphenotype#Class_241,Understanding the Effect of One's Actions,,"The ability to recognize how one's own behavior affects others, including recognizing when one's behavior bothers others, or when one's behavior hurts another individual.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_284,,asd:Class_241,"The ability to recognize how one's own behavior affects others, including recognizing when one's behavior bothers others, or when one's behavior hurts another individual."
http://cbmi.med.harvard.edu/asdphenotype#Class_9,Understanding Logical Progression,,"Understanding how logically connected events relate to each other, such as understanding connections and order in a sequence.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_8,,asd:Class_9,"Understanding how logically connected events relate to each other, such as understanding connections and order in a sequence."
http://cbmi.med.harvard.edu/asdphenotype#Class_506,Systemic Lupus Erythematosus,,"A chronic, relapsing, inflammatory, and often febrile multisystemic disorder of connective tissue, characterized principally by involvement of the skin, joints, kidneys, and serosal membranes. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_376,,asd:Class_506,"A chronic, relapsing, inflammatory, and often febrile multisystemic disorder of connective tissue, characterized principally by involvement of the skin, joints, kidneys, and serosal membranes. "
http://cbmi.med.harvard.edu/asdphenotype#Class_270,Working Memory,,"The temporary storage and manipulation of the information necessary for such complex cognitive tasks as language comprehension, learning, and reasoning. Working memory has been found to require the simultaneous storage and processing of information.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_155,,asd:Class_270,"The temporary storage and manipulation of the information necessary for such complex cognitive tasks as language comprehension, learning, and reasoning. Working memory has been found to require the simultaneous storage and processing of information."
http://cbmi.med.harvard.edu/asdphenotype#Class_452,Mental Retardation,,"Subnormal intellectual functioning which originates during the developmental period. This has multiple potential etiologies, including genetic defects and perinatal insults. Intelligence quotient (IQ) scores are commonly used to determine whether an individual is mentally retarded. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_455,,asd:Class_452,"Subnormal intellectual functioning which originates during the developmental period. This has multiple potential etiologies, including genetic defects and perinatal insults. Intelligence quotient (IQ) scores are commonly used to determine whether an individual is mentally retarded. "
http://cbmi.med.harvard.edu/asdphenotype#Class_110,Impulse Control and Regulation,,Mental functions that regulate and resist sudden intense urges to do something.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_162,,asd:Class_110,Mental functions that regulate and resist sudden intense urges to do something.
http://cbmi.med.harvard.edu/asdphenotype#Class_422,Virus Diseases,,A general term for diseases produced by viruses.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_365,,asd:Class_422,A general term for diseases produced by viruses.
http://cbmi.med.harvard.edu/asdphenotype#Class_535,Receptive Semantics,,The ability to understand language meaning.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_176,,asd:Class_535,The ability to understand language meaning.
http://cbmi.med.harvard.edu/asdphenotype#Class_505,Cerebral Palsy,,"A heterogeneous group of nonprogressive motor disorders caused by chronic brain injuries that originate in the prenatal period, perinatal period, or first few years of life. The four major subtypes are spastic, athetoid, ataxic, and mixed cerebral palsy, with spastic forms being the most common. The motor disorder may range from difficulties with fine motor control to severe spasticity in all limbs. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_517,,asd:Class_505,"A heterogeneous group of nonprogressive motor disorders caused by chronic brain injuries that originate in the prenatal period, perinatal period, or first few years of life. The four major subtypes are spastic, athetoid, ataxic, and mixed cerebral palsy, with spastic forms being the most common. The motor disorder may range from difficulties with fine motor control to severe spasticity in all limbs. "
http://cbmi.med.harvard.edu/asdphenotype#Class_58,Self-Injurious Behavior,,Behavior in which persons intentionally hurt or harm themselves. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_162,,asd:Class_58,Behavior in which persons intentionally hurt or harm themselves. 
http://cbmi.med.harvard.edu/asdphenotype#Class_42,Intentional Bad Behavior,,Deliberate engagement in disruptive or improper behavior. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_66,,asd:Class_42,Deliberate engagement in disruptive or improper behavior. 
http://cbmi.med.harvard.edu/asdphenotype#Class_4,IQ,,The ability to learn and to deal with new situations and to deal effectively with tasks involving abstractions. The relative intelligence of an individual is expressed as a score on a standardized test of intelligence.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_158,,asd:Class_4,The ability to learn and to deal with new situations and to deal effectively with tasks involving abstractions. The relative intelligence of an individual is expressed as a score on a standardized test of intelligence.
http://cbmi.med.harvard.edu/asdphenotype#Class_523,Migraine Disorders,,"A class of disabling primary headache disorders, characterized by recurrent unilateral pulsatile headaches. The two major subtypes are common migraine (without aura) and classic migraine (with aura or neurological symptoms). ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_517,,asd:Class_523,"A class of disabling primary headache disorders, characterized by recurrent unilateral pulsatile headaches. The two major subtypes are common migraine (without aura) and classic migraine (with aura or neurological symptoms). "
http://cbmi.med.harvard.edu/asdphenotype#Class_210,Lack of Appropriate Guilt,,"Absence of subjective feeling that one has transgressed a moral, social or ethical principle. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_42,,asd:Class_210,"Absence of subjective feeling that one has transgressed a moral, social or ethical principle. "
http://cbmi.med.harvard.edu/asdphenotype#Class_378,Ulcerative Colitis,,"Inflammation of the colon that is predominantly confined to the mucosa. Its major symptoms include diarrhea, rectal bleeding, the passage of mucus, and abdominal pain. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_372,,asd:Class_378,"Inflammation of the colon that is predominantly confined to the mucosa. Its major symptoms include diarrhea, rectal bleeding, the passage of mucus, and abdominal pain. "
http://cbmi.med.harvard.edu/asdphenotype#Class_76,Money Management,,Using and saving money responsibly.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_54,,asd:Class_76,Using and saving money responsibly.
http://cbmi.med.harvard.edu/asdphenotype#Class_348,Job Performance,,Quality of the work conducted at one's place of employment.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_54,,asd:Class_348,Quality of the work conducted at one's place of employment.
http://cbmi.med.harvard.edu/asdphenotype#Class_240,Engaging in Social Conversation,,"Participating in and enjoying interactions with others where the purpose is to be friendly or social, rather than expressing explicit information or needs.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_67,,asd:Class_240,"Participating in and enjoying interactions with others where the purpose is to be friendly or social, rather than expressing explicit information or needs."
http://cbmi.med.harvard.edu/asdphenotype#Class_581,Participation in Athletic Activities,,"Engaging in competitive and informal or formally organized games or athletic events, performed alone or in a group.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_263,,asd:Class_581,"Engaging in competitive and informal or formally organized games or athletic events, performed alone or in a group."
http://cbmi.med.harvard.edu/asdphenotype#Class_52,Eating Ability,,"Indicating need for, and carrying out the coordinated tasks and actions of eating food that has been served or taking hold of a drink, bringing it to the mouth and consuming it in culturally acceptable ways. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_174,,asd:Class_52,"Indicating need for, and carrying out the coordinated tasks and actions of eating food that has been served or taking hold of a drink, bringing it to the mouth and consuming it in culturally acceptable ways. "
http://cbmi.med.harvard.edu/asdphenotype#Class_665,Neurologic Indications,,Symptoms related to the nervous system.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_406,,asd:Class_665,Symptoms related to the nervous system.
http://cbmi.med.harvard.edu/asdphenotype#Class_421,Stomach Ulcer,,Ulceration of the gastric mucosa due to contact with gastric juice.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_527,,asd:Class_421,Ulceration of the gastric mucosa due to contact with gastric juice.
http://cbmi.med.harvard.edu/asdphenotype#Class_279,Vocalizations,,Speech-like and non-speech sounds.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_307,,asd:Class_279,Speech-like and non-speech sounds.
http://cbmi.med.harvard.edu/asdphenotype#Class_522,Newborn Exposures,,Potentially detrimental effects or harmful conditions to which a newborn is exposed.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_386,,asd:Class_522,Potentially detrimental effects or harmful conditions to which a newborn is exposed.
http://cbmi.med.harvard.edu/asdphenotype#Class_166,"Stereotyped, Restricted, and Repetitive Behavior",,"Behaviors, interests, movements, or vocalizations that are repetitive and lack clear function and purpose.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_152,,asd:Class_166,"Behaviors, interests, movements, or vocalizations that are repetitive and lack clear function and purpose."
http://cbmi.med.harvard.edu/asdphenotype#Class_136,Emotional Swings,,"Tendency to display unpredictable, extreme, and rapidly changing emotions or moods.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_245,,asd:Class_136,"Tendency to display unpredictable, extreme, and rapidly changing emotions or moods."
http://cbmi.med.harvard.edu/asdphenotype#Class_249,Awareness and Avoidance of Danger,,Avoiding risks and potentially hazardous situations that can lead to injury or harm. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_30,,asd:Class_249,Avoiding risks and potentially hazardous situations that can lead to injury or harm. 
http://cbmi.med.harvard.edu/asdphenotype#Class_219,Acting Before Thinking,,Taking action before considering the consequences or impact of such action.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_110,,asd:Class_219,Taking action before considering the consequences or impact of such action.
http://cbmi.med.harvard.edu/asdphenotype#Class_18,Integrated Verbal and NonVerbal Communication,,"Matching non-verbal communication, such as gestures and facial expressions, with meaning conveyed through verbal communication.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_156,,asd:Class_18,"Matching non-verbal communication, such as gestures and facial expressions, with meaning conveyed through verbal communication."
http://cbmi.med.harvard.edu/asdphenotype#Class_165,Analytic Capability,,"Skill in reasoning, including problem solving and numeracy.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_158,,asd:Class_165,"Skill in reasoning, including problem solving and numeracy."
http://cbmi.med.harvard.edu/asdphenotype#Class_62,Joint Attention,,Sharing attentional focus with others between objects or events.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_60,,asd:Class_62,Sharing attentional focus with others between objects or events.
http://cbmi.med.harvard.edu/asdphenotype#Class_164,Numeracy,,"Skill with numbers and mathematics, such as counting, ordering sequences, and telling time.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_165,,asd:Class_164,"Skill with numbers and mathematics, such as counting, ordering sequences, and telling time."
http://cbmi.med.harvard.edu/asdphenotype#Class_248,Awareness of Harmful Social Situations,,Recognizing when being treated poorly or unfairly by others.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_287,,asd:Class_248,Recognizing when being treated poorly or unfairly by others.
http://cbmi.med.harvard.edu/asdphenotype#Class_376,Autoimmune Diseases,,Disorders that are characterized by the production of antibodies that react with host tissues or immune effector cells that are autoreactive to endogenous peptides.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_365,,asd:Class_376,Disorders that are characterized by the production of antibodies that react with host tissues or immune effector cells that are autoreactive to endogenous peptides.
http://cbmi.med.harvard.edu/asdphenotype#Class_634,Obstetric Delivery Procedures,,"Delivery of the fetus and placenta under the care of an obstetrician or a health worker. Obstetric deliveries may involve physical, psychological, medical, or surgical interventions.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_385,,asd:Class_634,"Delivery of the fetus and placenta under the care of an obstetrician or a health worker. Obstetric deliveries may involve physical, psychological, medical, or surgical interventions."
http://cbmi.med.harvard.edu/asdphenotype#Class_524,Seizures,,"Clinical or subclinical disturbances of cortical function due to a sudden, abnormal, excessive, and disorganized discharge of brain cells. Clinical manifestations include abnormal motor, sensory and psychic phenomena. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_519,,asd:Class_524,"Clinical or subclinical disturbances of cortical function due to a sudden, abnormal, excessive, and disorganized discharge of brain cells. Clinical manifestations include abnormal motor, sensory and psychic phenomena. "
http://cbmi.med.harvard.edu/asdphenotype#Class_168,Involuntary Behaviors,,"Non-intentional, non-purposive behaviors, including perseveration, habitual repeated movements, and extreme sensitivity to stimuli.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_166,,asd:Class_168,"Non-intentional, non-purposive behaviors, including perseveration, habitual repeated movements, and extreme sensitivity to stimuli."
http://cbmi.med.harvard.edu/asdphenotype#Class_138,Psychologic Indications,,"Atypical thoughts, feelings, or behaviors that cause distress or impairment of function.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_406,,asd:Class_138,"Atypical thoughts, feelings, or behaviors that cause distress or impairment of function."
http://cbmi.med.harvard.edu/asdphenotype#Class_86,Dietary Restrictions,,Limiting the quantity and quality of food intake.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_148,,asd:Class_86,Limiting the quantity and quality of food intake.
http://cbmi.med.harvard.edu/asdphenotype#Class_39,Imagination,,The ability to perceive new relationships and to derive new ideas and solve problems by pursuing nontraditional patterns of thinking.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_11,,asd:Class_39,The ability to perceive new relationships and to derive new ideas and solve problems by pursuing nontraditional patterns of thinking.
http://cbmi.med.harvard.edu/asdphenotype#Class_15,Conversational Skills,,"Abilities needed to start, sustain and end an interchange of thoughts and ideas, carried out by means of spoken, written, sign or other forms of language, with one or more people one knows or who are strangers, in formal or casual settings. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_66,,asd:Class_15,"Abilities needed to start, sustain and end an interchange of thoughts and ideas, carried out by means of spoken, written, sign or other forms of language, with one or more people one knows or who are strangers, in formal or casual settings. "
http://cbmi.med.harvard.edu/asdphenotype#Class_181,Down Syndrome,,"A chromosome disorder associated either with an extra chromosome 21 or an effective trisomy for chromosome 21. Clinical manifestations include hypotonia, short stature, brachycephaly, upslanting palpebral fissures, epicanthus, Brushfield spots on the iris, protruding tongue, small ears, short, broad hands, fifth finger clinodactyly, Simian crease, and moderate to severe mental retardation.  ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_452,,asd:Class_181,"A chromosome disorder associated either with an extra chromosome 21 or an effective trisomy for chromosome 21. Clinical manifestations include hypotonia, short stature, brachycephaly, upslanting palpebral fissures, epicanthus, Brushfield spots on the iris, protruding tongue, small ears, short, broad hands, fifth finger clinodactyly, Simian crease, and moderate to severe mental retardation.  "
http://cbmi.med.harvard.edu/asdphenotype#Class_235,Restricted and Unusual Interests,,Atypical or highly limited interest in specific objects or topics.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_6,,asd:Class_235,Atypical or highly limited interest in specific objects or topics.
http://cbmi.med.harvard.edu/asdphenotype#Class_393,Endocrine System Diseases,,"Pathological processes of the endocrine glands, and diseases resulting from abnormal level of available hormones. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_365,,asd:Class_393,"Pathological processes of the endocrine glands, and diseases resulting from abnormal level of available hormones. "
http://cbmi.med.harvard.edu/asdphenotype#Class_392,Asthma,,"A form of bronchial disorder with three distinct components: airway hyper-responsiveness, airway inflammation, and intermittent airway obstruction. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_376,,asd:Class_392,"A form of bronchial disorder with three distinct components: airway hyper-responsiveness, airway inflammation, and intermittent airway obstruction. "
http://cbmi.med.harvard.edu/asdphenotype#Class_734,Alcohol Drinking,,Ingesting alcoholic beverages on a regular basis.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_384,,asd:Class_734,Ingesting alcoholic beverages on a regular basis.
http://cbmi.med.harvard.edu/asdphenotype#Class_99,Social Anxiety,,Apprehension or fear of social interaction or social situations in general.  ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_283,,asd:Class_99,Apprehension or fear of social interaction or social situations in general.  
http://cbmi.med.harvard.edu/asdphenotype#Class_96,Control of Emotional Reactions,,The ability to control and appropriately manage the experience and display of emotions in response to external stimuli.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_162,,asd:Class_96,The ability to control and appropriately manage the experience and display of emotions in response to external stimuli.
http://cbmi.med.harvard.edu/asdphenotype#Class_93,Sharing,,"Offering and allowing others to use possessions, such as letting another child play with one's own toys.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_250,,asd:Class_93,"Offering and allowing others to use possessions, such as letting another child play with one's own toys."
http://cbmi.med.harvard.edu/asdphenotype#Class_293,Task Performance,,"Carrying out simple or complex and coordinated actions related to the mental and physical components of a single task, such as initiating a task, organizing time, space and materials for a task, pacing task performance, and carrying out, completing, and sustaining a task.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_270,,asd:Class_293,"Carrying out simple or complex and coordinated actions related to the mental and physical components of a single task, such as initiating a task, organizing time, space and materials for a task, pacing task performance, and carrying out, completing, and sustaining a task."
http://cbmi.med.harvard.edu/asdphenotype#Class_449,Landau-Kleffner Syndrome,,"A syndrome characterized by the onset of isolated language dysfunction in otherwise normal children (age of onset 4-7 years) and epileptiform discharges on electroencephalography. Seizures, including atypical absence, complex partial, and other types may occur.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_519,,asd:Class_449,"A syndrome characterized by the onset of isolated language dysfunction in otherwise normal children (age of onset 4-7 years) and epileptiform discharges on electroencephalography. Seizures, including atypical absence, complex partial, and other types may occur."
http://cbmi.med.harvard.edu/asdphenotype#Class_137,Congenital Rubella Syndrome,,"Transplacental infection of the fetus with rubella usually in the first trimester of pregnancy, as a consequence of maternal infection, resulting in various developmental abnormalities in the newborn infant. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_516,,asd:Class_137,"Transplacental infection of the fetus with rubella usually in the first trimester of pregnancy, as a consequence of maternal infection, resulting in various developmental abnormalities in the newborn infant. "
http://cbmi.med.harvard.edu/asdphenotype#Class_319,Distant or Preoccupied Affect,,"Appearing unemotional, unresponsive, or disconnected from one's physical environment.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_140,,asd:Class_319,"Appearing unemotional, unresponsive, or disconnected from one's physical environment."
http://cbmi.med.harvard.edu/asdphenotype#Class_5,Medications During Pregnancy,,Being subject during pregnancy to medications that could affect the development of the fetus and the well-being of the mother.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_386,,asd:Class_5,Being subject during pregnancy to medications that could affect the development of the fetus and the well-being of the mother.
http://cbmi.med.harvard.edu/asdphenotype#Class_180,Onset of Symptoms,,Â When symptoms of autism spectrum disorder first appear.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_97,,asd:Class_180,Â When symptoms of autism spectrum disorder first appear.
http://cbmi.med.harvard.edu/asdphenotype#Class_332,Facial Expressions,,Observable changes of expression in the face in response to emotional stimuli.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_262,,asd:Class_332,Observable changes of expression in the face in response to emotional stimuli.
http://cbmi.med.harvard.edu/asdphenotype#Class_120,Cri-du-Chat Syndrome,,"An infantile syndrome characterized by a cat-like cry, failure to thrive, microcephaly, mental retardation, spastic quadriparesis, micro- and retrognathia, glossoptosis, bilateral epicanthus, hypertelorism, and tiny external genitalia. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_516,,asd:Class_120,"An infantile syndrome characterized by a cat-like cry, failure to thrive, microcephaly, mental retardation, spastic quadriparesis, micro- and retrognathia, glossoptosis, bilateral epicanthus, hypertelorism, and tiny external genitalia. "
http://cbmi.med.harvard.edu/asdphenotype#Class_307,Expressive Phonology,,The ability to produce sounds according to the sound patterns of language.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_177,,asd:Class_307,The ability to produce sounds according to the sound patterns of language.
http://cbmi.med.harvard.edu/asdphenotype#Class_306,Ability to Convey Correct Information,,"The ability to understand and express accurate and relevant information during conversations, such as correctly answering questions of others.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_253,,asd:Class_306,"The ability to understand and express accurate and relevant information during conversations, such as correctly answering questions of others."
http://cbmi.med.harvard.edu/asdphenotype#Class_90,Responsiveness to Social Advances,,Reacting positively by attempts of others to initial social interaction.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_85,,asd:Class_90,Reacting positively by attempts of others to initial social interaction.
http://cbmi.med.harvard.edu/asdphenotype#Class_43,Tics and Mannerisms,,"Habitual, repeated, rapid contraction of certain muscles, resulting in stereotyped individualized actions that can be voluntarily suppressed for only brief periods. They tend to be aggravated by emotional stress.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_168,,asd:Class_43,"Habitual, repeated, rapid contraction of certain muscles, resulting in stereotyped individualized actions that can be voluntarily suppressed for only brief periods. They tend to be aggravated by emotional stress."
http://cbmi.med.harvard.edu/asdphenotype#Class_689,Psychiatric Hospitalization,,Having been hospitalized in a psychiatric institution.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_138,,asd:Class_689,Having been hospitalized in a psychiatric institution.
http://cbmi.med.harvard.edu/asdphenotype#Class_233,Repetitive Actions,,Performing the same action repeatedly.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_47,,asd:Class_233,Performing the same action repeatedly.
http://cbmi.med.harvard.edu/asdphenotype#Class_49,Home Life Skills,,"Carrying out domestic and everyday actions and tasks, including adhering to household rules, caring for one's self and one's possessions, and performing household tasks.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_538,,asd:Class_49,"Carrying out domestic and everyday actions and tasks, including adhering to household rules, caring for one's self and one's possessions, and performing household tasks."
